"country","year","hhid","grappe","menage","vague","zae","region","milieu","hhweight","hhsize","eqadu1","eqadu2","hgender","hage","hmstat","hreligion","hnation","halfab","heduc","hdiploma","hhandig","hactiv7j","hactiv12m","hbranch","hsectins","hcsp","dali","dnal","dtot","pcexp","zzae","zref","def_spa","def_temp"
"SEN",2018,319012,319,12,1,3,7,2,423.923431396484,23,16.9249998927116,10.7526435852051,1,47,3,1,7,1,3,0,0,1,1,1,3,9,3692707.07666016,3450840.49798584,7143547.5,322561.9375,321063.8125,333440.5,0.962881863117218,1.00890946388245
"SEN",2018,320001,320,1,2,3,7,2,349.594787597656,12,7.27999997138977,5.83623170852661,2,41,2,1,7,0,1,0,0,1,1,1,3,9,2085398.12646484,2313313.93682861,4398712,380689.84375,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320002,320,2,2,3,7,2,349.594787597656,3,2.51999998092651,2.03320145606995,2,42,2,1,7,1,1,0,0,1,1,6,3,9,828167.942871094,1208958.7170105,2037126.625,705218.5625,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320003,320,3,2,3,7,2,349.594787597656,8,4.95500004291534,4.18000173568726,2,51,5,1,7,0,1,0,1,1,1,6,3,9,849200.786132813,928589.049926758,1777789.875,230790.234375,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320004,320,4,2,3,7,2,349.594787597656,6,4.25,3.40375375747681,2,67,5,1,7,0,1,0,0,5,3,,,,1025350.78271484,803138.020904541,1828488.75,316495.875,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320005,320,5,2,3,7,2,349.594787597656,6,5.03000003099442,3.56045484542847,1,53,2,1,7,0,1,0,0,1,1,1,3,9,1290276.86206055,1133679.59381104,2423956.5,419566.28125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320006,320,6,2,3,7,2,349.594787597656,16,12.2699999809265,7.72848844528198,1,65,1,1,7,0,1,0,0,1,1,4,3,1,1637932.13232422,2252468.3727417,3890400.5,252523.21875,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320007,320,7,2,3,7,2,349.594787597656,8,6.37999999523163,4.33324432373047,1,56,3,1,7,0,1,0,0,1,1,4,3,3,1097651.16015625,1142811.65393066,2240462.75,290853.78125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320008,320,8,2,3,7,2,349.594787597656,22,16.5649999380112,10.5450468063354,1,57,2,1,7,0,1,0,0,5,3,,,,2863094.83300781,2929628.63891602,5792723.5,273455.78125,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320009,320,9,2,3,7,2,349.594787597656,7,6.1700000166893,3.94895386695862,1,44,2,1,7,0,1,0,0,1,1,1,3,9,1450214.06884766,1273588.73886108,2723802.75,404114.65625,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320010,320,10,2,3,7,2,349.594787597656,19,12.9249999523163,8.51297569274902,2,40,3,1,7,1,1,0,0,1,1,6,3,9,3067654.17382813,1649309.06945801,4716963,257831.421875,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320011,320,11,2,3,7,2,349.594787597656,9,6.72999995946884,4.86502647399902,1,36,2,1,7,0,1,0,0,1,1,8,3,9,1215960.83642578,1365775.45507813,2581736.25,297917.75,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,320012,320,12,2,3,7,2,349.594787597656,8,5.56000000238419,4.4858865737915,1,64,2,1,7,0,1,0,0,1,1,1,3,9,1676185.60571289,1893139.38909912,3569325,463364.875,321063.8125,333440.5,0.962881863117218,0.991646707057953
"SEN",2018,321001,321,1,1,3,7,2,251.954498291016,3,1.87000000476837,2.03320145606995,2,65,5,2,7,0,1,0,0,1,1,6,3,9,1185946.1940918,1526712.97119141,2712659.25,939076.5,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321002,321,2,1,3,7,2,251.954498291016,8,6.6599999666214,4.33324432373047,1,49,2,2,7,1,3,0,0,1,1,1,3,9,1415634.39111328,1544526.36401367,2960160.75,384284,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321003,321,3,1,3,7,2,251.954498291016,8,6.37999999523163,4.18000173568726,1,83,5,2,7,0,1,0,0,5,3,,,,2430521.60083008,1954851.27270508,4385373,569303.125,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321004,321,4,1,3,7,2,251.954498291016,15,13.1299999952316,7.65674352645874,1,51,2,2,7,0,1,0,0,1,1,1,3,9,2458542.7722168,1912728.76269531,4371271.5,302651.96875,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321005,321,5,1,3,7,2,251.954498291016,11,8.0799999833107,5.61381387710571,1,40,2,2,7,0,1,0,1,1,1,2,3,9,1898548.58959961,2361477.61535645,4260026,402204.15625,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321006,321,6,1,3,7,2,251.954498291016,4,3.78999996185303,2.7683789730072,1,40,2,2,7,0,1,0,0,1,1,10,3,5,1045839.88378906,1593404.29669189,2639244.25,685246.125,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321007,321,7,1,3,7,2,251.954498291016,6,5.19999998807907,3.71639275550842,1,56,2,2,7,1,3,0,0,5,3,,,,1564879.93823242,2146723.08911133,3711603,642446.9375,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321008,321,8,1,3,7,2,251.954498291016,3,2.31000006198883,2.03320145606995,1,56,2,1,7,0,1,0,1,5,3,,,,707429.191894531,696403.449462891,1403832.625,485983,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321009,321,9,1,3,7,2,251.954498291016,4,2.97000002861023,2.44471025466919,2,36,2,2,7,0,1,0,0,1,1,11,3,8,786319.829956055,1133963.78845215,1920283.625,498577.15625,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321010,321,10,1,3,7,2,251.954498291016,7,5.51999998092651,3.79408812522888,2,46,5,2,7,0,1,0,0,1,1,2,3,9,1348254.00195313,776352.691345215,2124606.75,315215.46875,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321011,321,11,1,3,7,2,251.954498291016,4,3.48000001907349,2.60710310935974,1,57,2,1,7,1,3,1,0,1,1,1,3,9,1748527.00268555,1369576.78662109,3118103.75,809575.875,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,321012,321,12,1,3,7,2,251.954498291016,5,4.06999999284744,3.00836849212646,1,39,2,1,7,1,3,0,0,1,1,5,3,5,972553.50390625,2408597.2331543,3381150.75,702298.125,321063.8125,333440.5,0.962881863117218,1.00795042514801
"SEN",2018,322001,322,1,2,3,7,2,329.554321289063,11,7.64499998092651,5.61381387710571,1,38,2,1,7,0,1,0,0,1,1,5,3,9,1964229.85424805,1147023.29690552,3111253.25,293744.46875,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322002,322,2,2,3,7,2,329.554321289063,6,4.11000001430511,3.56045484542847,1,71,2,1,7,0,1,0,0,5,3,,,,2862537.59863281,1946390.07116699,4808927.5,832384.5,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322003,322,3,2,3,7,2,329.554321289063,8,6.56000000238419,4.4858865737915,2,51,3,1,7,1,1,0,0,1,1,6,3,9,1693508.23144531,2534494.40625,4228002.5,548873.5,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322004,322,4,2,3,7,2,329.554321289063,17,12.585000038147,8.79622268676758,1,68,3,1,7,0,1,0,0,5,3,,,,5380331.20117188,5375779.38372803,10756111,657102.875,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322005,322,5,2,3,7,2,329.554321289063,10,7.20999997854233,5.24090766906738,1,68,2,1,7,0,1,0,0,1,1,2,3,5,2125237.03076172,1829701.44381714,3954938.5,410739.75,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322006,322,6,2,3,7,2,329.554321289063,7,5.37999993562698,3.79408812522888,1,47,2,1,7,0,1,0,0,1,1,10,3,9,1748164.57104492,1696592.74121094,3444757.25,511078.46875,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322007,322,7,2,3,7,2,329.554321289063,8,6.88999992609024,4.33324432373047,1,49,2,1,7,1,1,0,0,1,1,10,3,4,1428649.82617188,1270241.12164307,2698891,350366.3125,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322008,322,8,2,3,7,2,329.554321289063,14,10.8299999833107,6.86241579055786,1,52,2,1,7,1,3,0,0,1,1,4,3,9,4291230.83984375,2735873.66662598,7027104.5,521285.15625,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322009,322,9,2,3,7,2,329.554321289063,20,14.3299999833107,9.57005882263184,1,42,2,1,7,0,1,0,0,1,1,6,3,9,3057651.17871094,2910481.3394165,5968132.5,309909.90625,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322010,322,10,2,3,7,2,329.554321289063,15,10.7199999690056,6.93503427505493,1,64,2,1,7,0,1,0,0,1,1,10,3,9,3222646.43066406,2147837.24957275,5370483.5,371834,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322011,322,11,2,3,7,2,329.554321289063,10,8.15499997138977,5.68806028366089,1,44,3,1,7,0,1,0,0,1,1,6,3,9,3005271.69970703,2372876.10458374,5378148,558547.0625,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,322012,322,12,2,3,7,2,329.554321289063,5,4.50999999046326,3.16717648506165,1,60,2,1,7,1,1,0,0,5,3,,,,1910540.87695313,1793372.0838623,3703913,769339.0625,321063.8125,333440.5,0.962881863117218,0.995482861995697
"SEN",2018,323001,323,1,1,3,7,1,550.029724121094,16,12.4899999499321,8.15743255615234,1,56,2,1,7,1,1,0,0,1,1,8,3,4,2568180.26416016,3053118.64700317,5621299,336511.75,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323002,323,2,1,3,7,1,550.029724121094,17,13.4199999570847,8.3709602355957,1,57,2,1,7,1,1,0,0,1,1,10,3,4,10234179.3081055,7130930.70507813,17365110,978390.3125,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323003,323,3,1,3,7,1,550.029724121094,6,4.51999998092651,3.24624681472778,1,44,2,1,7,0,1,0,0,1,1,10,3,4,3220770.59265137,756292.68951416,3977063.25,634884.5625,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323004,323,4,1,3,7,1,550.029724121094,15,11.4199999570847,7.36900806427002,1,55,3,1,7,1,1,0,0,1,1,8,3,4,2864953.50146484,2579143.38247681,5444097,347630.71875,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323005,323,5,1,3,7,1,550.029724121094,18,13.8099999427795,8.86687564849854,1,38,2,1,7,1,1,0,0,1,1,10,3,4,6104406.34985352,5329296.11053467,11433702,608412.1875,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323006,323,6,1,3,7,1,550.029724121094,13,11.3300000429153,6.64404344558716,1,56,2,1,7,0,1,0,0,1,1,8,3,4,1526690.4831543,1600238.89416504,3126929.5,230387.140625,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323007,323,7,1,3,7,1,550.029724121094,8,5.17999994754791,4.18000173568726,1,46,3,1,7,1,6,1,0,1,1,8,3,9,2362899.52099609,2972853.37988281,5335753,638835.8125,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,323008,323,8,1,3,7,1,550.029724121094,3,2.18000000715256,2.03320145606995,2,56,5,1,7,0,1,0,0,5,3,,,,1647027.05432129,1516234.6038208,3163261.75,1009944.25,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323009,323,9,1,3,7,1,550.029724121094,15,10.8449999690056,7.22467422485352,1,54,3,1,7,1,4,1,0,1,1,6,3,9,2798147.36914063,2052975.20623779,4851122.5,309766.53125,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323010,323,10,1,3,7,1,550.029724121094,4,3.88999998569489,2.44471025466919,1,41,2,1,7,1,1,0,0,1,1,4,3,9,539587.662109375,1092876.79711914,1632464.5,390901.4375,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323011,323,11,1,3,7,1,550.029724121094,10,7.6000000834465,5.68806028366089,1,66,2,1,7,1,3,0,0,1,1,9,3,4,1819181.19824219,4712891.27522278,6532072.5,625654.4375,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,323012,323,12,1,3,7,1,550.029724121094,6,4.41999995708466,3.56045484542847,2,67,5,1,7,0,1,0,0,1,1,4,3,9,1941873.21032715,1860405.97512817,3802279.25,606982.625,348124.6875,333440.5,1.04403841495514,1.01466369628906
"SEN",2018,324001,324,1,2,3,7,1,395.712524414063,7,5.49000000953674,4.10314750671387,2,63,6,1,7,0,1,0,0,5,3,,,,1240083.7746582,2443025.11535645,3683109,503964.625,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324002,324,2,2,3,7,1,395.712524414063,8,7.01999998092651,4.18000173568726,1,53,2,1,7,1,7,4,0,1,1,4,3,2,4126061.22900391,6205091.85961914,10331153,1236922,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324003,324,3,2,3,7,1,395.712524414063,9,7.51999998092651,5.0157527923584,2,75,5,1,7,0,1,0,0,1,1,4,3,9,2570194.73828125,3657110.65673828,6227305.5,662736.9375,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324004,324,4,2,3,7,1,395.712524414063,3,2.52000004053116,2.03320145606995,2,51,2,1,7,1,3,1,0,5,3,,,,1630310.78076172,4990080.25128174,6620391,2113712.5,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324005,324,5,2,3,7,1,395.712524414063,9,6.57499998807907,5.0157527923584,2,52,2,1,7,0,1,0,0,4,2,2,3,8,2155938.68164063,3951345.67468262,6107284.5,649963.8125,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324006,324,6,2,3,7,1,395.712524414063,9,6.04999995231628,4.86502647399902,2,54,6,1,7,0,1,0,0,1,1,4,3,9,701884.812011719,1292896.56451416,1994781.375,212293.3125,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324007,324,7,2,3,7,1,395.712524414063,9,7.85999995470047,5.31571865081787,1,66,5,1,7,1,3,0,0,1,1,4,3,9,1473827.12878418,3553141.26483154,5026968.5,534991.875,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324008,324,8,2,3,7,1,395.712524414063,7,5.58999997377396,3.79408812522888,2,29,1,1,7,1,9,7,0,1,1,4,3,3,1467934.44262695,3080894.04980469,4548828.5,622422.125,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324009,324,9,2,3,7,1,395.712524414063,5,4.31000000238419,3.3251039981842,1,68,5,1,7,0,1,0,0,5,3,,,,1436506.76318359,2663311.85009766,4099818.5,785376.9375,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324010,324,10,2,3,7,1,395.712524414063,6,5.19999998807907,3.71639275550842,1,61,2,1,7,1,9,6,0,5,3,,,,1223322.33984375,2584174.58508301,3807497,607815.5625,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324011,324,11,2,3,7,1,395.712524414063,9,6.29000002145767,4.71377897262573,2,78,5,1,7,0,1,0,0,5,3,,,,1596264.13916016,2290952.91821289,3887217,413694.5625,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,324012,324,12,2,3,7,1,395.712524414063,9,7.19999998807907,4.71377897262573,1,54,2,1,7,0,1,0,0,1,1,2,3,9,1331093.10742188,1949323.52319336,3280416.75,349116.21875,348124.6875,333440.5,1.04403841495514,0.995482861995697
"SEN",2018,325001,325,1,1,3,7,1,286.161651611328,3,2.27999997138977,2.03320145606995,2,43,2,1,5,0,1,0,0,1,1,7,3,9,663518.682617188,269574.085693359,933092.75,297911.375,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325002,325,2,1,3,7,1,286.161651611328,16,11.0249999761581,7.72848844528198,2,66,5,1,7,0,1,0,0,5,3,,,,5079460.89550781,5353745.0942688,10433206,624570.3125,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325003,325,3,1,3,7,1,286.161651611328,5,3.93999999761581,3.00836849212646,2,48,5,1,7,1,4,1,0,5,3,,,,1959545.55566406,3100999.15270996,5060544.5,969417.25,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325004,325,4,1,3,7,1,286.161651611328,7,5.1700000166893,3.638516664505,2,46,2,1,7,1,4,2,0,1,1,9,1,2,2393820.76464844,3279381.03198242,5673202,776271.6875,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325005,325,5,1,3,7,1,286.161651611328,4,3.18000000715256,2.7683789730072,2,69,5,1,7,0,1,0,0,5,3,,,,1147951.71533203,2672624.82495117,3820576.5,914855.375,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325006,325,6,1,3,7,1,286.161651611328,18,12.6999999284744,8.86687564849854,2,66,5,1,7,0,1,0,0,5,3,,,,7196064.07666016,5351329.01403809,12547393,667674.0625,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325007,325,7,1,3,7,1,286.161651611328,7,5.93000000715256,4.10314750671387,1,57,2,1,7,1,1,0,1,1,1,6,3,9,3048320.68725586,1668404.67068481,4716725.5,645395.75,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325008,325,8,1,3,7,1,286.161651611328,6,4.95999997854233,3.71639275550842,1,45,1,1,7,0,1,0,0,1,1,4,3,9,2219888.66796875,1267510.4647522,3487399.25,556716.3125,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325009,325,9,1,3,7,1,286.161651611328,4,2.97000002861023,2.60710310935974,2,60,3,1,7,1,3,0,0,5,3,,,,1996997.93701172,1697694.27615356,3694692.25,884711.75,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325010,325,10,1,3,7,1,286.161651611328,23,18.2099999189377,11.0287485122681,2,69,5,1,7,0,1,0,0,1,1,6,3,9,8481654.40429688,5857660.0748291,14339314,597150.875,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325011,325,11,1,3,7,1,286.161651611328,7,5.18000000715256,3.94895386695862,2,66,5,1,7,1,1,0,0,5,3,,,,3710551.03369141,4681562.29216003,8392113,1148303.75,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,325012,325,12,1,3,7,1,286.161651611328,10,8.47999995946884,5.3904128074646,1,56,2,1,7,1,1,0,0,1,1,8,1,3,2608981.21411133,1578796.62692261,4187777.75,401113.375,348124.6875,333440.5,1.04403841495514,1.01178658008575
"SEN",2018,326001,326,1,2,3,7,1,399.750427246094,9,6.80000001192093,5.16597747802734,1,64,2,1,7,1,9,5,0,5,3,,,,1432535.98632813,2631280.76251221,4063816.75,432489.0625,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326002,326,2,2,3,7,1,399.750427246094,4,2.86000001430511,2.44471025466919,1,53,2,1,7,0,1,0,0,1,1,5,1,4,744036.586914063,749011.926086426,1493048.5,357517.625,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326003,326,3,2,3,7,1,399.750427246094,11,8.9099999666214,6.05771112442017,2,44,5,1,7,1,1,0,1,5,3,,,,2513160.99902344,4088714.93377686,6601876,574854.875,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326004,326,4,2,3,7,1,399.750427246094,5,4.04000002145767,3.16717648506165,2,71,5,1,7,1,4,2,1,5,3,,,,2550636.27368164,4497557.28723145,7048193.5,1350179,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326005,326,5,2,3,7,1,399.750427246094,11,8.45999997854233,5.91016006469727,2,76,5,1,7,0,1,0,0,5,3,,,,1525406.46826172,2332608.19506836,3858014.75,335934.59375,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326006,326,6,2,3,7,1,399.750427246094,6,4.66000002622604,3.71639275550842,1,67,2,1,7,1,6,2,0,5,3,,,,1942790.79748535,2182589.53427124,4125380.25,658561.375,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326007,326,7,2,3,7,1,399.750427246094,1,1,1,1,47,6,1,7,1,3,0,0,1,1,5,3,4,563942.900390625,517299.738220215,1081242.625,1035634.875,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326008,326,8,2,3,7,1,399.750427246094,4,2.08499997854233,2.28110885620117,2,40,3,1,7,1,9,9,0,1,1,9,1,3,3164127.32836914,2295584.47979736,5459712,1307354.25,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326009,326,9,2,3,7,1,399.750427246094,8,6.33999997377396,4.33324432373047,1,52,2,1,7,0,1,0,0,1,1,8,3,3,2090138.10522461,4262838.0045166,6352976,760625.25,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326010,326,10,2,3,7,1,399.750427246094,11,8.93000000715256,5.76219892501831,1,70,3,1,7,1,1,0,0,5,3,,,,1783233.95800781,4292779.48849487,6076013.5,529065.6875,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326011,326,11,2,3,7,1,399.750427246094,4,3.18000000715256,2.60710310935974,2,62,5,1,7,1,1,0,1,5,3,,,,1835114.96972656,2009876.27493286,3844991.25,920701.5625,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,326012,326,12,2,3,7,1,399.750427246094,15,10.6849999427795,7.8001594543457,2,61,5,1,7,0,1,0,1,5,3,,,,5110979.15771484,4894692.00799561,10005671,638908.25,348124.6875,333440.5,1.04403841495514,0.991646707057953
"SEN",2018,327001,327,1,1,3,7,1,367.231323242188,10,7.61999994516373,4.94045352935791,1,45,2,1,7,1,5,2,0,1,1,9,1,2,2445352.5065918,2056287.15368652,4501639.5,431175.65625,348124.6875,333440.5,1.04403841495514,1.00890946388245
"SEN",2018,327002,327,2,1,3,7,1,367.231323242188,17,13.0249999761581,8.51297569274902,2,70,5,1,7,0,1,0,0,1,1,6,3,4,1622827.18408203,8087132.62304688,9709960,547081.5,348124.6875,333440.5,1.04403841495514,1.00890946388245
"SEN",2018,327003,327,3,1,3,7,1,367.231323242188,10,7.77999991178513,5.53945875167847,1,42,3,1,11,0,1,0,0,1,1,6,3,9,2148437.17480469,1228477.56268311,3376914.75,323447.375,348124.6875,333440.5,1.04403841495514,1.00890946388245
"SEN",2018,327004,327,4,1,3,7,1,367.231323242188,5,4.31000000238419,3.3251039981842,1,51,3,1,7,0,1,0,0,1,1,10,3,4,3934322.26538086,3786120.54824829,7720443,1478957.625,348124.6875,333440.5,1.04403841495514,1.00890946388245
"SEN",2018,327005,327,5,1,3,7,1,367.231323242188,9,6.76999992132187,5.0157527923584,2,48,2,1,7,0,1,0,0,1,1,6,3,9,2859328.4140625,2760106.4553833,5619435,598044.75,348124.6875,333440.5,1.04403841495514,1.00890946388245
"SEN",2018,327006,327,6,1,3,7,1,367.231323242188,16,10.714999973774,7.87175703048706,1,28,2,1,7,1,9,6,0,1,1,8,3,9,4208755.77587891,5427215.59817505,9635971,576844.875,348124.6875,333440.5,1.04403841495514,1.00890946388245
"SEN",2018,327007,327,7,1,3,7,1,367.231323242188,7,4.90000003576279,3.94895386695862,2,72,5,1,7,0,1,0,0,1,1,6,3,9,1764307.77246094,1402165.5402832,3166473.25,433272.65625,348124.6875,333440.5,1.04403841495514,1.00890946388245
"SEN",2018,327008,327,8,1,3,7,1,367.231323242188,8,5.74499994516373,4.4858865737915,2,43,3,1,7,0,1,0,0,1,1,10,5,5,1677093.69970703,1164535.95019531,2841629.75,340220.9375,348124.6875,333440.5,1.04403841495514,1.00890946388245
