"vague","grappe","menage","s07aq00","s07aq01b","s07aq02b","s07aq03b","s07aq04b","s07aq05b","s07aq06b","s07aq07b","s07aq08b","s07aq09b","s07aq10b","s07aq11b","s07aq12b","s07aq13b","s07aq14b","s07aq15b","s07aq16b","s07aq17b","s07aq18b","s07aq19b","s07aq20b","s07aq21b"
2,140,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,290,7,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,467,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,399,11,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,256,10,13,4,,,4,,,2,,2000,4,,,4,,,4,,,4,,
2,221,8,1,4,,,2,,3000,4,,,4,,,4,,,4,,,4,,
2,532,6,1,1,3000,,1,4000,,1,3500,,4,,,4,,,4,,,4,,
2,410,7,1,1,10500,,1,7000,,1,7000,,4,,,4,,,4,,,4,,
1,315,9,1,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
1,593,6,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,234,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,194,8,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,106,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,19,2,2,4,,,4,,,4,,,4,,,4,,,1,10500,,4,,
2,340,10,2,4,,,1,10000,,4,,,4,,,1,2000,,1,500,,4,,
2,76,8,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,433,10,4,1,1250,,4,,,4,,,4,,,4,,,4,,,4,,
2,50,9,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,401,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,329,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,350,5,8,1,3150,,4,,,4,,,1,300,,4,,,1,2000,,4,,
1,531,10,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,512,3,1,1,300,,1,1000,,4,,,4,,,1,400,,4,,,4,,
1,584,9,8,1,14000,,4,,,4,,,4,,,4,,,1,1500,,4,,
2,462,4,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,203,9,2,4,,,4,,,1,800,,4,,,4,,,4,,,4,,
2,302,7,2,4,,,4,,,4,,,1,1700,,4,,,4,,,4,,
1,184,2,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,385,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,369,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,478,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,589,12,2,1,1000,,4,,,4,,,1,500,,1,300,,1,600,,4,,
1,235,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,234,8,1,1,3500,,4,,,1,7000,,4,,,1,350,,4,,,4,,
1,319,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,177,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,307,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,315,5,1,1,2700,,4,,,4,,,1,2250,,4,,,4,,,4,,
2,84,7,1,1,3000,,1,7000,,1,3500,,4,,,1,1400,,4,,,4,,
1,370,12,3,1,4500,,4,,,4,,,4,,,4,,,4,,,4,,
2,361,6,1,4,,,1,1000,,4,,,1,1250,,1,250,,4,,,4,,
1,495,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,517,9,1,4,,,4,,,4,,,4,,,1,1000,,4,,,4,,
2,426,7,3,4,,,1,9000,,1,6000,,4,,,4,,,4,,,4,,
1,27,4,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,462,5,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,78,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,327,3,2,1,500,,4,,,4,,,4,,,1,700,,4,,,4,,
2,500,8,2,1,2100,,4,,,4,,,4,,,4,,,4,,,4,,
2,356,8,2,1,10000,,4,,,4,,,4,,,4,,,1,3500,,4,,
2,308,10,1,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
2,511,7,2,1,5950,,4,,,4,,,4,,,4,,,1,400,,4,,
1,343,10,2,1,4200,,1,4000,,1,5000,,4,,,4,,,4,,,4,,
1,297,7,1,1,2900,,4,,,4,,,4,,,4,,,4,,,4,,
2,132,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,446,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,541,8,1,1,1750,,4,,,4,,,4,,,4,,,4,,,4,,
2,375,8,1,4,,,1,7000,,2,,7000,4,,,4,,,4,,,4,,
1,489,9,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,518,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,212,7,2,4,,,1,2100,,4,,,4,,,4,,,4,,,4,,
2,166,9,1,3,1400,1400,3,3500,3500,3,3500,3500,4,,,3,350,700,1,300,,4,,
1,259,12,1,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
1,406,1,1,1,1400,,1,2000,,4,,,4,,,4,,,4,,,4,,
1,197,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,38,8,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,294,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,110,5,1,1,3000,,4,,,1,6000,,4,,,4,,,4,,,4,,
1,66,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,258,9,1,4,,,4,,,4,,,4,,,4,,,1,1000,,4,,
1,545,8,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,260,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,256,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,450,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,546,1,1,4,,,4,,,4,,,1,500,,4,,,1,400,,4,,
1,41,9,1,4,,,4,,,1,7000,,4,,,4,,,4,,,4,,
2,467,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,575,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,538,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,260,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,240,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,267,12,4,1,2800,,1,3500,,4,,,4,,,4,,,4,,,4,,
2,2,9,1,1,350,,1,3500,,1,4200,,4,,,1,175,,4,,,4,,
2,544,9,2,4,,,4,,,4,,,4,,,4,,,1,1750,,4,,
1,165,8,1,1,250,,2,,4200,4,,,4,,,4,,,4,,,4,,
2,420,10,1,1,4900,,4,,,4,,,4,,,4,,,4,,,4,,
2,48,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,202,8,2,4,,,4,,,1,2500,,4,,,4,,,1,1400,,4,,
2,38,9,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,104,2,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,481,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,190,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,562,7,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,8,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,567,12,1,1,7000,,4,,,4,,,4,,,4,,,4,,,4,,
1,33,7,5,1,6500,,4,,,4,,,4,,,4,,,4,,,4,,
1,327,4,1,1,1500,,4,,,4,,,4,,,1,1000,,4,,,4,,
1,11,10,1,4,,,2,,1000,1,500,,4,,,4,,,4,,,4,,
2,324,8,1,4,,,2,,3000,4,,,4,,,1,500,,4,,,4,,
2,296,9,1,1,700,,2,,2000,1,1800,,4,,,4,,,4,,,1,2500,
1,108,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,116,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,206,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,490,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,318,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,222,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,418,8,1,1,1875,,4,,,4,,,4,,,4,,,4,,,4,,
1,283,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,72,3,3,4,,,4,,,4,,,4,,,4,,,1,700,,4,,
1,79,12,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,198,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,178,6,2,4,,,4,,,2,,2000,4,,,4,,,4,,,4,,
1,226,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,577,8,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,410,8,1,4,,,2,,7000,4,,,4,,,4,,,4,,,4,,
1,474,4,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,492,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,447,5,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,337,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,218,1,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,205,9,2,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
1,416,4,2,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
1,68,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,457,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,286,6,1,4,,,2,,2000,4,,,4,,,4,,,4,,,4,,
1,474,7,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,584,1,2,1,8400,,1,6000,,1,10000,,1,2100,,4,,,4,,,4,,
1,267,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,290,8,2,1,5250,,4,,,1,2000,,4,,,4,,,4,,,4,,
1,49,10,1,4,,,4,,,4,,,1,10800,,4,,,1,1100,,4,,
1,364,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,324,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,122,10,1,4,,,4,,,1,200,,4,,,4,,,4,,,4,,
1,541,11,6,4,,,1,3000,,4,,,4,,,4,,,4,,,4,,
2,496,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,421,10,1,1,5600,,4,,,4,,,4,,,4,,,4,,,4,,
1,184,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,526,10,1,4,,,4,,,4,,,1,1250,,1,1400,,4,,,4,,
1,200,6,1,1,600,,2,,2000,4,,,1,1500,,4,,,4,,,4,,
2,26,8,1,4,,,1,3500,,1,3500,,4,,,4,,,4,,,4,,
2,146,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,69,8,4,4,,,4,,,4,,,4,,,4,,,1,600,,4,,
2,75,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,513,7,1,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
1,419,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,321,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,381,1,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,335,12,2,1,1000,,4,,,3,700,500,4,,,1,1300,,1,300,,4,,
1,269,7,8,1,1800,,1,6500,,4,,,1,400,,4,,,4,,,4,,
1,213,9,1,1,1200,,4,,,4,,,4,,,4,,,4,,,4,,
2,480,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,573,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,552,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,590,9,1,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
2,62,5,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,585,8,1,1,2500,,4,,,4,,,4,,,1,700,,4,,,4,,
2,467,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,515,6,2,1,400,,4,,,4,,,4,,,4,,,4,,,4,,
1,95,12,1,4,,,4,,,4,,,3,350,1000,1,1500,,4,,,4,,
2,78,10,1,4,,,1,10000,,4,,,4,,,4,,,4,,,4,,
1,582,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,63,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,394,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,163,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,223,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,487,4,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,201,5,6,4,,,4,,,1,1200,,4,,,4,,,4,,,4,,
1,261,1,2,4,,,4,,,4,,,4,,,4,,,2,,2000,4,,
2,174,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,73,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,182,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,451,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,295,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,554,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,114,2,2,1,2500,,4,,,4,,,4,,,4,,,4,,,4,,
1,242,8,1,2,,2800,2,,3500,2,,3500,4,,,4,,,4,,,4,,
1,366,11,2,2,,1000,2,,2000,4,,,4,,,4,,,4,,,4,,
1,59,11,2,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
2,71,6,2,4,,,4,,,1,1000,,4,,,4,,,1,800,,4,,
2,551,8,1,1,725,,4,,,4,,,4,,,4,,,4,,,4,,
1,13,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,412,9,1,1,700,,4,,,4,,,4,,,4,,,1,1700,,4,,
1,295,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,282,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,202,9,2,4,,,4,,,1,3000,,4,,,4,,,1,350,,4,,
1,91,11,1,3,1500,600,2,,2500,2,,2100,4,,,4,,,4,,,4,,
2,158,9,1,4,,,4,,,4,,,4,,,1,700,,4,,,4,,
1,218,12,1,4,,,4,,,4,,,1,300,,4,,,4,,,4,,
2,384,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,70,1,2,1,3150,,4,,,4,,,4,,,4,,,4,,,4,,
1,445,2,2,1,500,,2,,1500,4,,,1,300,,4,,,4,,,4,,
1,79,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,506,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,457,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,86,6,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,273,10,2,4,,,2,,3000,1,2200,,4,,,4,,,4,,,4,,
1,421,11,1,1,3500,,1,7000,,1,7000,,1,2000,,1,1500,,1,1200,,4,,
1,66,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,294,10,2,1,150,,4,,,4,,,4,,,4,,,4,,,4,,
1,241,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,153,9,2,1,1000,,4,,,4,,,4,,,4,,,1,300,,4,,
1,425,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,274,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,243,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,369,10,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,243,7,6,4,,,2,,7000,2,,5600,4,,,4,,,4,,,4,,
1,68,3,1,4,,,4,,,4,,,1,700,,4,,,4,,,4,,
2,262,5,8,4,,,2,,3000,4,,,4,,,4,,,4,,,4,,
1,287,5,11,1,5000,,4,,,4,,,4,,,4,,,4,,,4,,
1,522,10,1,1,1800,,4,,,4,,,4,,,4,,,4,,,4,,
2,328,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,146,9,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,283,12,1,1,3850,,4,,,4,,,4,,,4,,,4,,,4,,
1,237,11,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,117,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,501,7,3,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
1,461,11,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,343,1,1,4,,,1,14000,,4,,,4,,,4,,,4,,,4,,
2,252,8,1,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
1,299,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,502,4,6,1,2750,,4,,,4,,,4,,,1,750,,4,,,4,,
1,353,1,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,450,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,494,7,1,1,2800,,1,7000,,1,3500,,4,,,1,1400,,4,,,4,,
1,295,9,1,4,,,4,,,4,,,1,1400,,4,,,1,700,,4,,
2,248,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,533,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,431,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,395,10,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,5,8,1,4,,,1,8750,,1,4000,,1,500,,4,,,4,,,4,,
1,161,7,14,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,429,3,1,1,50,,2,,600,4,,,4,,,4,,,4,,,4,,
1,189,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,367,8,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,3,1,2,4,,,4,,,4,,,4,,,4,,,1,2600,,4,,
1,244,3,2,4,,,2,,2000,4,,,4,,,4,,,4,,,4,,
2,422,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,498,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,64,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,148,5,1,1,3000,,1,3000,,1,3000,,4,,,4,,,4,,,4,,
1,396,6,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,104,3,1,1,4900,,1,7000,,4,,,4,,,4,,,4,,,4,,
1,283,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,204,1,10,4,,,4,,,4,,,4,,,4,,,1,10000,,4,,
1,87,6,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,409,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,569,3,1,2,,4000,2,,2000,1,6000,,1,500,,1,500,,1,1000,,4,,
2,50,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,451,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,564,10,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,450,10,1,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
2,286,7,1,4,,,4,,,2,,500,4,,,4,,,4,,,4,,
1,271,3,1,1,5000,,1,7000,,1,5000,,1,2500,,1,700,,1,1700,,4,,
2,24,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,428,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,367,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,153,10,1,4,,,4,,,1,700,,4,,,4,,,4,,,4,,
1,463,4,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,129,3,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,316,6,1,4,,,4,,,4,,,4,,,4,,,1,4900,,4,,
2,456,5,7,2,,4000,1,8000,,1,7000,,4,,,4,,,4,,,4,,
1,186,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,45,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,251,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,387,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,454,9,1,1,1300,,4,,,4,,,4,,,4,,,4,,,4,,
1,186,10,1,4,,,4,,,2,,400,4,,,4,,,4,,,4,,
1,518,9,1,1,3750,,4,,,4,,,4,,,4,,,4,,,4,,
2,598,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,366,10,1,1,10000,,4,,,4,,,4,,,4,,,4,,,4,,
1,122,1,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,493,8,2,1,1050,,3,7000,2000,3,3500,2500,4,,,1,700,,4,,,4,,
1,360,9,2,2,,2800,4,,,2,,7000,4,,,2,,3500,4,,,4,,
1,561,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,415,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,278,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,324,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,312,8,3,1,7900,,4,,,4,,,1,3500,,4,,,4,,,4,,
1,150,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,333,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,196,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,518,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,330,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,389,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,42,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,391,8,15,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,495,6,2,1,600,,4,,,4,,,4,,,4,,,4,,,4,,
2,62,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,316,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,283,11,9,1,2450,,4,,,4,,,1,200,,4,,,4,,,4,,
2,310,7,1,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
1,217,12,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,247,6,1,1,13500,,4,,,4,,,1,3000,,2,,1000,4,,,4,,
2,588,8,2,1,3000,,4,,,4,,,4,,,4,,,4,,,4,,
2,316,8,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,553,6,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,307,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,192,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,8,9,1,4,,,1,1500,,1,1100,,4,,,4,,,4,,,4,,
2,444,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,163,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,253,4,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,247,12,1,1,900,,4,,,4,,,4,,,4,,,4,,,4,,
1,237,1,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,452,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,226,5,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,71,7,1,4,,,1,3000,,4,,,4,,,4,,,4,,,4,,
2,46,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,394,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,536,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,279,9,1,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
2,443,5,1,4,,,4,,,2,,7000,4,,,4,,,4,,,4,,
2,221,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,419,4,1,1,600,,1,500,,4,,,4,,,4,,,4,,,4,,
1,147,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,260,11,1,4,,,4,,,4,,,4,,,4,,,1,400,,4,,
1,33,5,2,1,1400,,4,,,4,,,1,2100,,4,,,4,,,4,,
2,227,6,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,305,10,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,235,3,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,250,8,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,40,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,320,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,347,10,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,122,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,107,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,286,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,445,11,1,4,,,4,,,4,,,4,,,1,400,,4,,,4,,
2,294,11,2,4,,,2,,6500,2,,3000,4,,,4,,,4,,,4,,
1,285,12,1,1,5250,,4,,,4,,,4,,,4,,,4,,,4,,
1,208,4,1,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
2,130,6,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,239,1,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,263,4,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,164,7,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,474,9,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,64,7,1,4,,,2,,2000,4,,,4,,,4,,,4,,,4,,
2,73,7,2,4,,,2,,5000,2,,3000,4,,,4,,,4,,,4,,
1,440,9,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,146,10,2,4,,,4,,,2,,8000,4,,,4,,,4,,,4,,
2,458,7,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,347,11,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,50,11,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,321,5,2,1,4000,,4,,,4,,,4,,,4,,,4,,,4,,
1,25,4,1,1,2450,,3,1500,2000,1,3000,,4,,,4,,,1,1850,,4,,
2,401,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,595,8,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,551,9,2,4,,,4,,,4,,,2,,2000,4,,,4,,,4,,
2,566,9,3,4,,,4,,,4,,,4,,,1,700,,1,1200,,4,,
2,414,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,35,11,2,1,1400,,4,,,1,1500,,4,,,4,,,1,800,,4,,
1,177,4,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,101,3,2,1,5800,,4,,,4,,,4,,,4,,,4,,,4,,
1,120,6,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,168,8,2,2,,1400,2,,3500,4,,,4,,,4,,,1,200,,4,,
2,316,9,26,4,,,2,,14000,4,,,4,,,4,,,4,,,4,,
2,69,9,2,4,,,4,,,1,1000,,4,,,4,,,1,2400,,4,,
2,583,6,1,1,4500,,4,,,4,,,4,,,1,1600,,4,,,4,,
1,385,6,1,4,,,4,,,1,750,,4,,,4,,,4,,,4,,
2,245,10,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,185,8,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,36,9,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,313,2,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,204,3,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,169,7,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
1,21,12,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,282,9,2,4,,,2,,1000,4,,,4,,,1,1400,,4,,,4,,
2,212,8,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
2,496,8,1,1,13650,,4,,,4,,,4,,,1,1550,,4,,,4,,
