"hh_cluster","hh_id","region","departement","urban_rural","hhweight","imp_water_wet","imp_water_dry","imp_cooking","imp_walls","imp_ceiling","imp_floors","toilet_imp","aircon_housing","w_heater","c_fan","armchairs","table_chairs","bed","s_mattres","e_iron","gas_elec_stove","gas_cylinder","non_e_blender","refrigerator","p_fan","tv","land_phone","mobile_p","wardrobes","carpet","microwave","freezer","washing_machine","aircon_asset","car","computer","printer","sat_dish","building_house","c_iron","radio","camera","tablet","unbuilt_land","e_foodprocesor","dvd","motorcycle","improved_stoves","gas_e_hotplate","canoe","v_cleaner","bicycle","hunting_rif","camcorder","guitar","gard_tools","video_camera","hifi","piano","generator","wealth_index_all","fresh_sardinella","fresh_barracuda","fresh_tilapia","fresh_other","smoked_keti_sardinella","smoked_sardinella","dried_fish","crabs","conserves","head_employment","any_adult_employed","any_adult_woman_employed","hh_size","gender_head_hh","any_adult_woman_literate","any_adult_literate","...1.x","NearFact","dist_NearFact","tt_NearFact","NearFact_L","Ldist_NearFact_L","Nb_factories","Sea Production","Afric Azote","Africa Feed","Omega Fishing","Min_tt_factories","Min_Factory_name","mean_tt_factories","mean_Min_tt_factories","...1.y","NearMarket","dist_NearMarket","tt_NearMarket","NearMarket_L","Ldist_NearMarket_L","Nb_markets","distance_to_marine_km","distance_to_inland_km","proximity_to_water_km","geometry"
"1_118","1_118_6",2,23,1,151.12629699707,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.28225007531428,1,0,1,0,0,0,0,0,0,1,1,1,6,"men",1,1,6220,"Societe Des Produits Halieutiques (Sph Sarl)",70895.9231266113,100.811183182043,NA,NA,13,497.617315730204,439.014285349874,393.07315985292,347.308657865101,347.308657865101,"Omega Fishing",419.253354699525,419.253354699525,6220,"Ziguinchor",3113.775301285,3.82842712474619,NA,NA,46,2.98480765291652,148.790614027862,2.98480765291652,c(-16.2611619, 12.5623422)
"1_120","1_120_8",2,23,1,156.751358032227,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.36733527359208,0,0,1,0,0,1,1,1,0,1,1,0,3,"men",1,1,1441,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,1441,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_1",2,23,1,156.751358032227,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.65002871882487,1,1,0,0,0,1,0,0,0,1,1,1,13,"men",1,1,2908,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,2908,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_10",2,23,1,156.751358032227,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21584167719011,0,1,0,0,1,0,0,0,0,1,1,1,2,"women",0,1,577,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,577,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_9",2,23,1,156.751358032227,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44610761190859,0,1,0,0,0,0,0,0,0,1,1,0,1,"men",0,1,2520,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,2520,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_11",2,23,1,156.751358032227,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.53691817005728,0,1,0,1,0,0,0,0,0,1,1,1,7,"men",1,1,1473,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,1473,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_4",2,23,1,156.751358032227,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66902249092169,0,1,0,0,0,0,0,1,0,0,0,0,2,"men",1,1,6367,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,6367,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_12",2,23,1,156.751358032227,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.21726432204323,0,1,1,1,0,1,1,1,0,1,1,0,6,"men",1,1,6317,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,6317,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_7",2,23,1,156.751358032227,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84701748698517,0,0,1,0,0,0,0,1,0,1,1,1,9,"men",1,1,5446,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,5446,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_5",2,23,1,156.751358032227,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.78071209378902,0,0,1,0,0,0,0,0,0,1,1,0,5,"men",0,0,3607,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,3607,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_2",2,23,1,156.751358032227,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.872314311863988,0,1,1,0,0,0,0,1,0,0,1,1,9,"men",0,0,1746,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,1746,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_6",2,23,1,156.751358032227,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54337204207875,0,0,1,0,1,0,1,1,0,1,1,1,4,"women",1,1,4518,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,4518,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_120","1_120_3",2,23,1,156.751358032227,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00698579773062,0,0,1,1,0,0,0,0,0,1,1,0,6,"men",1,1,3230,"Societe Des Produits Halieutiques (Sph Sarl)",69011.5981427548,97.811183182043,NA,NA,13,494.617315730204,436.014285349874,390.07315985292,344.308657865101,344.308657865101,"Omega Fishing",416.253354699525,416.253354699525,3230,"Ziguinchor",1795.36880431345,2,NA,NA,47,1.14627976695034,150.148561550921,1.14627976695034,c(-16.2654004, 12.5795006)
"1_122","1_122_4",2,23,1,135.924255371094,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0176807748843,1,0,1,0,0,0,0,0,0,1,1,0,1,"men",0,1,631,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,631,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_12",2,23,1,135.924255371094,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.79134836995023,1,0,0,0,0,1,0,0,0,0,1,1,14,"men",0,1,3563,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,3563,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_10",2,23,1,135.924255371094,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.13522378039801,0,0,1,1,0,0,1,0,0,1,1,1,2,"women",0,0,4306,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,4306,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_2",2,23,1,135.924255371094,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.906106297899972,0,0,1,0,1,0,0,1,0,0,0,0,7,"women",1,1,3477,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,3477,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_8",2,23,1,135.924255371094,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.70213980280812,0,0,1,1,0,1,1,1,0,0,1,1,6,"women",1,1,3500,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,3500,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_5",2,23,1,135.924255371094,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39963383748831,1,0,1,0,0,0,0,0,0,1,1,1,12,"women",1,1,4658,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,4658,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_1",2,23,1,135.924255371094,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60359925309886,1,0,1,0,0,0,0,0,0,1,1,1,8,"men",1,1,4438,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,4438,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_11",2,23,1,135.924255371094,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99078136192919,1,0,0,1,0,0,1,1,0,1,1,1,17,"men",1,1,5070,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,5070,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_3",2,23,1,135.924255371094,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1341377006629,1,0,1,0,0,0,0,0,0,1,1,0,5,"men",0,0,2009,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,2009,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_9",2,23,1,135.924255371094,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.8642910132926,0,1,1,0,0,0,0,0,0,0,0,0,2,"men",0,1,3222,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,3222,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_6",2,23,1,135.924255371094,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20558869012327,0,0,1,0,0,0,0,0,0,0,1,0,8,"men",0,1,390,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,390,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_122","1_122_7",2,23,1,135.924255371094,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.60911934946166,0,0,1,0,0,0,0,0,0,0,0,0,7,"women",1,1,4490,"Societe Des Produits Halieutiques (Sph Sarl)",71532.8182123207,100.225396744416,NA,NA,13,497.031529292577,438.428498912247,392.487373415293,346.722871427475,346.722871427475,"Omega Fishing",418.667568261898,418.667568261898,4490,"Ziguinchor",3997.0908081909,3.82842712474619,NA,NA,46,2.57797448979072,147.649151657055,2.57797448979072,c(-16.2476059, 12.564672)
"1_125","1_125_5",2,23,2,208.186172485352,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.20935999317029,0,0,1,0,0,1,0,0,0,1,1,0,6,"men",0,1,2145,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,2145,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_4",2,23,2,208.186172485352,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.22107445937805,0,0,1,0,0,0,0,0,0,1,1,0,1,"men",0,1,6114,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,6114,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_6",2,23,2,208.186172485352,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.75971298059687,0,0,1,0,0,0,0,0,0,1,1,1,4,"men",0,0,589,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,589,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_7",2,23,2,208.186172485352,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128690396173741,0,0,1,0,1,1,1,1,0,1,1,0,6,"men",1,1,1307,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,1307,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_2",2,23,2,208.186172485352,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.91785165095331,1,0,1,0,0,0,0,0,0,1,1,1,5,"men",1,1,2464,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,2464,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_8",2,23,2,208.186172485352,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69969822538396,1,0,1,0,0,0,0,0,0,0,1,0,14,"men",1,1,1321,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,1321,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_11",2,23,2,208.186172485352,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31496080460824,0,0,1,0,0,0,0,0,0,0,0,0,1,"women",0,0,6095,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,6095,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_10",2,23,2,208.186172485352,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6692383973444,0,0,1,0,0,0,1,0,0,1,1,1,4,"women",0,0,1220,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,1220,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_3",2,23,2,208.186172485352,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.633926819734441,0,0,1,0,0,1,0,1,0,1,1,1,8,"women",1,1,1491,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,1491,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_9",2,23,2,208.186172485352,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.24933699236563,0,0,1,1,0,0,1,0,0,0,1,0,5,"men",0,1,2587,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,2587,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_1",2,23,2,208.186172485352,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.547261828433114,1,0,0,1,0,0,0,0,0,1,1,1,10,"men",1,1,2118,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,2118,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
"1_125","1_125_12",2,23,2,208.186172485352,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.23787869029454,1,0,1,0,0,0,0,0,0,1,1,0,4,"men",0,0,2606,"Societe Des Produits Halieutiques (Sph Sarl)",67850.828314286,102.053823869162,NA,NA,13,498.859956417323,440.256926036994,394.315800540039,348.551298552221,348.551298552221,"Omega Fishing",420.495995386644,420.495995386644,2606,"Ziguinchor",3790.18776539182,4.24264068711929,NA,NA,45,3.04500475900377,153.72318479204,3.04500475900377,c(-16.3143135, 12.5606578)
